SYMBOL,tau,tissue,current_symbol,submitted_item,validated_id,FBID_KEY,ANNOTATION_SYMBOL,LOCATION_ARM,LOCATION_MAX,LOCATION_MIN,LOCATION_STRAND,NAME,group
D12,0.828434345690219,trachea,D12,D12,FBgn0027490,FBgn0027490,CG13400,2L,8437365,8434058,-1,D12,"(0.8,0.85]"
D19A,0.758389862677479,trachea,D19A,D19A,FBgn0022935,FBgn0022935,CG10269,3L,6189123,6185830,-1,D19A,"(0.75,0.8]"
D19B,0.655623040245262,testis,D19B,D19B,FBgn0022699,FBgn0022699,CG10270,3L,6184920,6182176,-1,D19B,"(0.65,0.7]"
D2hgdh,0.787472031776552,malpighian.tubule,D2hgdh,D2hgdh,FBgn0023507,FBgn0023507,CG3835,X,2144937,2141489,1,D-2-hydroxyglutaric acid dehydrogenase,"(0.75,0.8]"
d4,0.501203060150112,trachea,d4,d4,FBgn0033015,FBgn0033015,CG2682,2R,5295965,5259004,1,d4,"(0.5,0.55]"
da,0.434422225254913,wing,da,da,FBgn0267821,FBgn0267821,CG5102,2L,10393228,10388105,1,daughterless,"(0.4,0.45]"
DAAM,0.874297689494566,malpighian.tubule,DAAM,DAAM,FBgn0025641,FBgn0025641,CG14622,X,1322362,1289713,-1,Dishevelled Associated Activator of Morphogenesis,"(0.85,0.9]"
Daao1,0.752013713192917,malpighian.tubule,Daao1,CG12338,FBgn0033543,FBgn0033543,CG12338,2R,10731528,10729578,-1,D-amino acid oxidase 1,"(0.75,0.8]"
Daao2,0.881995586933051,fat.body,Daao2,CG11236,FBgn0031860,FBgn0031860,CG11236,2L,6804372,6803011,1,D-amino acid oxidase 2,"(0.85,0.9]"
Dab,0.706705531560479,malpighian.tubule,Dab,Dab,FBgn0000414,FBgn0000414,CG9695,3L,16724575,16712126,1,Disabled,"(0.7,0.75]"
dac,0.803074408160757,testis,dac,dac,FBgn0005677,FBgn0005677,CG4952,2L,16485998,16466512,-1,dachshund,"(0.8,0.85]"
Dad,0.36172713544846,fat.body,Dad,Dad,FBgn0020493,FBgn0020493,CG5201,3R,17070408,17054007,1,Daughters against dpp,"(0.35,0.4]"
Dad1,0.770786897099498,male.reproductive.glands,Dad1,Dad1,FBgn0263852,FBgn0263852,CG13393,2L,8384137,8383612,-1,Defender against apoptotic cell death 1,"(0.75,0.8]"
daed,0.830977099451895,trachea,daed,daed,FBgn0031398,FBgn0031398,CG10880,2L,2216311,2214972,-1,daedalus,"(0.8,0.85]"
dah,0.925672014721837,trachea,dah,dah,FBgn0015926,FBgn0015926,CG6157,X,15331002,15328342,1,discontinuous actin hexagon,"(0.9,0.95]"
dally,0.56515384083092,gut,dally,dally,FBgn0263930,FBgn0263930,CG4974,3L,8891192,8827505,1,division abnormally delayed,"(0.55,0.6]"
Damm,0.944660010496731,gut,Damm,Damm,FBgn0033659,FBgn0033659,CG18188,2R,11866383,11864112,-1,Death associated molecule related to Mch2 caspase,"(0.9,0.95]"
dan,0.840413486662947,malpighian.tubule,dan,dan,FBgn0039286,FBgn0039286,CG11849,3R,25192806,25184383,1,distal antenna,"(0.8,0.85]"
danr,0.943356478646172,malpighian.tubule,danr,danr,FBgn0039283,FBgn0039283,CG13651,3R,25139903,25138072,1,distal antenna-related,"(0.9,0.95]"
dany,0.995270735692534,testis,dany,dany,FBgn0050401,FBgn0050401,CG30401,2R,21986938,21985626,-1,distal antenna-young,"(0.95,1]"
dao,0.938311661134288,wing,dao,dao,FBgn0028862,FBgn0028862,CG15267,2L,15254715,15248879,1,down and out,"(0.9,0.95]"
dap,0.647889555995161,trachea,dap,dap,FBgn0010316,FBgn0010316,CG1772,2R,9716256,9712321,1,dacapo,"(0.6,0.65]"
Dap160,0.550062156070258,wing,Dap160,Dap160,FBgn0023388,FBgn0023388,CG1099,2L,21142347,21134439,-1,Dynamin associated protein 160,"(0.55,0.6]"
dar1,0.926082324527145,trachea,dar1,dar1,FBgn0263239,FBgn0263239,CG12029,3L,3653442,3626352,1,dendritic arbor reduction 1,"(0.9,0.95]"
dare,0.535011233839931,ovary,dare,dare,FBgn0015582,FBgn0015582,CG12390,2R,11293174,11290994,-1,defective in the avoidance of repellents,"(0.5,0.55]"
Dark,0.423005425015605,malpighian.tubule,Dark,Dark,FBgn0263864,FBgn0263864,CG6829,2R,17026703,17020027,1,Death-associated APAF1-related killer,"(0.4,0.45]"
DAT,0.895266588441637,haltere,DAT,DAT,FBgn0034136,FBgn0034136,CG8380,2R,16565238,16558567,-1,Dopamine transporter,"(0.85,0.9]"
dati,0.755421195849992,antenna,dati,dati,FBgn0262636,FBgn0262636,CG2052,4,395605,375640,-1,datilografo,"(0.75,0.8]"
Datp,0.561073627953156,testis,Datp,Apf,FBgn0287788,FBgn0287788,CG31713,2L,9938790,9938178,-1,Diadenosine tetraphosphatase,"(0.55,0.6]"
daw,0.924479100909474,fat.body,daw,daw,FBgn0031461,FBgn0031461,CG16987,2L,2812376,2805261,1,dawdle,"(0.9,0.95]"
Daxx,0.505557450871235,trachea,Daxx,Daxx,FBgn0031820,FBgn0031820,CG9537,2L,6487576,6480929,1,Daxx-like protein,"(0.5,0.55]"
Dbct,0.553335672605867,trachea,Dbct,CG5599,FBgn0030612,FBgn0030612,CG5599,X,15088629,15086125,1,Dihydrolipoamide branched chain transacylase E2,"(0.55,0.6]"
dbe,0.714048710931427,trachea,dbe,dbe,FBgn0020305,FBgn0020305,CG4258,2L,869857,868673,-1,dribble,"(0.7,0.75]"
dbf,0.994146534607262,testis,dbf,CG17098,FBgn0287630,FBgn0287630,CG17098,2L,10654499,10651613,1,doublefault,"(0.95,1]"
dbo,0.589889175223536,wing,dbo,dbo,FBgn0040230,FBgn0040230,CG6224,3L,15832004,15826888,1,diablo,"(0.55,0.6]"
Dbp21E2,0.751474996072937,ovary,Dbp21E2,Dbp21E2,FBgn0086130,FBgn0086130,CG3561,2L,813380,811584,1,DEAD box protein 21E2,"(0.75,0.8]"
Dbp45A,0.595881100378264,trachea,Dbp45A,Dbp45A,FBgn0010220,FBgn0010220,CG12759,2R,9089802,9087834,1,DEAD box protein 45A,"(0.55,0.6]"
Dbp73D,0.695410065436301,trachea,Dbp73D,Dbp73D,FBgn0004556,FBgn0004556,CG9680,3L,16730818,16728496,-1,Dead box protein 73D,"(0.65,0.7]"
Dbp80,0.337698165866501,malpighian.tubule,Dbp80,Dbp80,FBgn0024804,FBgn0024804,CG17023,3L,27422159,27279316,1,Dead box protein 80,"(0.3,0.35]"
dbr,0.359935599068415,malpighian.tubule,dbr,dbr,FBgn0067779,FBgn0067779,CG11371,2L,71390,66482,1,debra,"(0.35,0.4]"
Dbx,0.79566225082176,body,Dbx,Dbx,FBgn0261723,FBgn0261723,CG42234,3L,1933602,1921307,1,Dbx,"(0.75,0.8]"
DCAF12,0.845608794735455,testis,DCAF12,DCAF12,FBgn0037980,FBgn0037980,CG3313,3R,12017031,12014943,-1,DDB1 and CUL4 associated factor 12,"(0.8,0.85]"
Dci,0.657147196181015,trachea,Dci,Dci,FBgn0035169,FBgn0035169,CG13890,3L,852673,851346,1,Dodecenoyl-CoA delta-isomerase,"(0.65,0.7]"
dcma,0.766940336825658,head,dcma,CG34351,FBgn0085380,FBgn0085380,CG34351,2L,4722465,4694721,1,decima,"(0.75,0.8]"
dco,0.507595946428261,ovary,dco,dco,FBgn0002413,FBgn0002413,CG2048,3R,31061210,31054085,-1,discs overgrown,"(0.5,0.55]"
Dcp-1,0.740042064108627,trachea,Dcp-1,Dcp-1,FBgn0010501,FBgn0010501,CG5370,2R,23553547,23551313,1,Death caspase-1,"(0.7,0.75]"
DCP1,0.737369096401944,trachea,DCP1,DCP1,FBgn0034921,FBgn0034921,CG11183,2R,23890276,23888764,-1,Decapping protein 1,"(0.7,0.75]"
DCP2,0.286728625119105,malpighian.tubule,DCP2,DCP2,FBgn0036534,FBgn0036534,CG6169,3L,15826423,15818734,-1,Decapping protein 2,"(0.25,0.3]"
Dcr-1,0.66152135432823,trachea,Dcr-1,Dcr-1,FBgn0039016,FBgn0039016,CG4792,3R,22741091,22734007,-1,Dicer-1,"(0.65,0.7]"
Dcr-2,0.725714549674044,fat.body,Dcr-2,Dcr-2,FBgn0034246,FBgn0034246,CG6493,2R,17581525,17574979,-1,Dicer-2,"(0.7,0.75]"
DCTN1-p150,0.502327116915416,trachea,DCTN1-p150,DCTN1-p150,FBgn0001108,FBgn0001108,CG9206,3L,13934656,13929387,1,"Dynactin 1, p150 subunit","(0.5,0.55]"
DCTN2-p50,0.537657249625435,testis,DCTN2-p50,DCTN2-p50,FBgn0021825,FBgn0021825,CG8269,2R,8893339,8891832,1,"Dynactin 2, p50 subunit","(0.5,0.55]"
DCTN3-p24,0.52177392045032,trachea,DCTN3-p24,DCTN3-p24,FBgn0010622,FBgn0010622,CG9893,2R,23062593,23061420,-1,"Dynactin 3, p24 subunit","(0.5,0.55]"
DCTN4-p62,0.543768944716017,trachea,DCTN4-p62,DCTN4-p62,FBgn0033206,FBgn0033206,CG12042,2R,7669029,7667248,-1,"Dynactin 4, p62 subunit","(0.5,0.55]"
DCTN5-p25,0.708242633908727,testis,DCTN5-p25,DCTN5-p25,FBgn0040228,FBgn0040228,CG10846,2L,15006607,15005733,1,"Dynactin 5, p25 subunit","(0.7,0.75]"
DCTN6-p27,0.757023715173933,testis,DCTN6-p27,DCTN6-p27,FBgn0086446,FBgn0086446,CG17347,2L,19133097,19132323,1,"Dynactin 6, p27 subunit","(0.75,0.8]"
DCX-EMAP,0.858521589938272,wing,DCX-EMAP,DCX-EMAP,FBgn0259099,FBgn0259099,CG42247,3L,14942907,14903805,1,Doublecortin-domain-containing echinoderm-microtubule-associated protein,"(0.85,0.9]"
Dd,0.440440214657871,ovary,Dd,Dd,FBgn0029067,FBgn0029067,CG1696,X,21324009,21319791,-1,Dullard,"(0.4,0.45]"
ddbt,0.991340262634825,testis,ddbt,ddbt,FBgn0284444,FBgn0284444,CG34264,3L,317789,317084,1,deadbeat,"(0.95,1]"
Ddc,0.747056279140518,haltere,Ddc,Ddc,FBgn0000422,FBgn0000422,CG10697,2L,19120306,19116483,-1,Dopa decarboxylase,"(0.7,0.75]"
Ddr,0.814900931935831,wing,Ddr,Ddr,FBgn0053531,FBgn0053531,CG33531,2L,6323466,6253123,1,Discoidin domain receptor,"(0.8,0.85]"
Ddx1,0.893006793820083,testis,Ddx1,Ddx1,FBgn0015075,FBgn0015075,CG9054,3L,22266017,22263369,1,Dead-box-1,"(0.85,0.9]"
Deaf1,0.491140961496735,wing,Deaf1,Deaf1,FBgn0013799,FBgn0013799,CG8567,3L,19830686,19818174,1,Deformed epidermal autoregulatory factor-1,"(0.45,0.5]"
Debcl,0.712044920756936,malpighian.tubule,Debcl,Debcl,FBgn0029131,FBgn0029131,CG33134,2R,6652842,6648654,1,Death executioner Bcl-2,"(0.7,0.75]"
dec,0.959776900004639,ovary,dec,dec-1,FBgn0000427,FBgn0000427,CG2175,X,7873222,7867161,-1,defective chorion,"(0.95,1]"
Decay,0.93535973088344,malpighian.tubule,Decay,Decay,FBgn0028381,FBgn0028381,CG14902,3R,16501050,16499058,-1,Death executioner caspase related to Apopain/Yama,"(0.9,0.95]"
Def,0.900006391696284,body.wall,Def,Def,FBgn0010385,FBgn0010385,CG1385,2R,10054576,10054178,-1,Defensin,"(0.9,0.95]"
DEF8,0.583361723759413,fat.body,DEF8,DEF8,FBgn0046296,FBgn0046296,CG11534,3L,12133834,12132146,1,differentially expressed in FDCP 8 homolog,"(0.55,0.6]"
defl,0.641407874692744,trachea,defl,defl,FBgn0036038,FBgn0036038,CG18176,3L,9726706,9723423,1,deflated,"(0.6,0.65]"
Dek,0.483903940024018,trachea,Dek,Dek,FBgn0026533,FBgn0026533,CG5935,2R,16861738,16856220,1,Dek,"(0.45,0.5]"
del,0.789298940701482,ovary,del,del,FBgn0086251,FBgn0086251,CG9252,2L,21148546,21145137,-1,deadlock,"(0.75,0.8]"
deltaCOP,0.667537830925151,male.reproductive.glands,deltaCOP,deltaCOP,FBgn0028969,FBgn0028969,CG14813,X,1861790,1859141,-1,Coat Protein (coatomer) delta,"(0.65,0.7]"
deltaTry,0.957317439462626,gut,deltaTry,deltaTry,FBgn0010358,FBgn0010358,CG12351,2R,11356128,11355319,1,deltaTrypsin,"(0.95,1]"
Den1,0.855896950774801,testis,Den1,Den1,FBgn0033716,FBgn0033716,CG8493,2R,12339544,12337797,1,Deneddylase 1,"(0.85,0.9]"
DENR,0.732385405151802,testis,DENR,DENR,FBgn0030802,FBgn0030802,CG9099,X,16886560,16885546,-1,Density regulated protein,"(0.7,0.75]"
Der-1,0.769501540692984,testis,Der-1,Der-1,FBgn0267972,FBgn0267972,CG10908,2L,1975413,1973957,1,Derlin-1,"(0.75,0.8]"
Der-2,0.62068401857368,testis,Der-2,Der-2,FBgn0038438,FBgn0038438,CG14899,3R,16484223,16482694,-1,Derlin-2,"(0.6,0.65]"
Dera,0.861243319548902,testis,Dera,Dera,FBgn0033735,FBgn0033735,CG8525,2R,12426975,12425483,1,Deoxyribose-phosphate aldolase,"(0.85,0.9]"
Desat1,0.727222812075295,fat.body,Desat1,Desat1,FBgn0086687,FBgn0086687,CG5887,3R,12447616,12439600,1,Desaturase 1,"(0.7,0.75]"
Desat2,0.89823307593464,fat.body,Desat2,Desat2,FBgn0043043,FBgn0043043,CG5925,3R,12437857,12436248,1,Desaturase 2,"(0.85,0.9]"
Desi,0.93071979912879,leg,Desi,Desi,FBgn0037832,FBgn0037832,CG14686,3R,10780825,10779569,1,Desiccate,"(0.9,0.95]"
Det,0.847553925989642,testis,Det,Det,FBgn0264291,FBgn0264291,CG12265,3R,17150455,17149667,1,Deterin,"(0.8,0.85]"
Df31,0.780056437204847,ovary,Df31,Df31,FBgn0022893,FBgn0022893,CG2207,2L,21629932,21626309,-1,Decondensation factor 31,"(0.75,0.8]"
Dfd,0.994748812181496,proboscis,Dfd,Dfd,FBgn0000439,FBgn0000439,CG2189,3R,6802428,6791836,1,Deformed,"(0.95,1]"
Dg,0.554562859140449,wing,Dg,Dg,FBgn0034072,FBgn0034072,CG18250,2R,16098564,16081176,-1,Dystroglycan,"(0.55,0.6]"
Dgat2,0.830471387083778,oenocyte,Dgat2,Dgat2,FBgn0033215,FBgn0033215,CG1942,2R,7714182,7712578,1,Diacylglycerol O-acyltransferase 2,"(0.8,0.85]"
Dgk,0.827367272166539,malpighian.tubule,Dgk,Dgk,FBgn0085390,FBgn0085390,CG34361,2R,7885982,7834812,-1,Diacyl glycerol kinase,"(0.8,0.85]"
Dgkepsilon,0.70473504290066,testis,Dgkepsilon,Dgkepsilon,FBgn0020930,FBgn0020930,CG8657,2R,12759724,12757546,1,Diacyl glycerol kinase epsilon,"(0.7,0.75]"
dgo,0.552933631764774,proboscis,dgo,dgo,FBgn0086898,FBgn0086898,CG12342,2R,10819884,10816037,-1,diego,"(0.55,0.6]"
Dgp-1,0.665643525230915,fat.body,Dgp-1,Dgp-1,FBgn0027836,FBgn0027836,CG5729,2R,18172607,18168413,-1,Dgp-1,"(0.65,0.7]"
dgrn,0.764406458743239,testis,dgrn,dgrn,FBgn0037384,FBgn0037384,CG10981,3R,5826576,5824615,1,degringolade,"(0.75,0.8]"
dgt1,0.742737980404999,testis,dgt1,dgt1,FBgn0039710,FBgn0039710,CG18041,3R,29857491,29854695,-1,dim gamma-tubulin 1,"(0.7,0.75]"
dgt2,0.849934827802147,trachea,dgt2,dgt2,FBgn0032390,FBgn0032390,CG16969,2L,11990979,11989936,1,dim gamma-tubulin 2,"(0.8,0.85]"
dgt3,0.713749383246061,testis,dgt3,dgt3,FBgn0034569,FBgn0034569,CG3221,2R,20994381,20992276,-1,dim gamma-tubulin 3,"(0.7,0.75]"
dgt4,0.838887518621149,trachea,dgt4,dgt4,FBgn0026085,FBgn0026085,CG4865,X,4114929,4113701,1,dim gamma-tubulin 4,"(0.8,0.85]"
dgt5,0.843050113613484,ovary,dgt5,dgt5,FBgn0033740,FBgn0033740,CG8828,2R,12471775,12465678,-1,dim gamma-tubulin 5,"(0.8,0.85]"
dgt6,0.872572653858594,trachea,dgt6,dgt6,FBgn0039638,FBgn0039638,CG11881,3R,29130972,29128584,-1,dim gamma-tubulin 6,"(0.85,0.9]"
Dh31,0.918969118201044,head,Dh31,Dh31,FBgn0032048,FBgn0032048,CG13094,2L,8506845,8491868,-1,Diuretic hormone 31,"(0.9,0.95]"
Dh31-R,0.916903438117597,malpighian.tubule,Dh31-R,Dh31-R,FBgn0052843,FBgn0052843,CG32843,2R,13295927,13267798,-1,Diuretic hormone 31 Receptor,"(0.9,0.95]"
Dh44,0.798690316760887,antenna,Dh44,Dh44,FBgn0012344,FBgn0012344,CG8348,3R,9650706,9638182,1,Diuretic hormone 44,"(0.75,0.8]"
Dh44-R1,0.884326304905653,antenna,Dh44-R1,Dh44-R1,FBgn0033932,FBgn0033932,CG8422,2R,14385359,14378097,1,Diuretic hormone 44 receptor 1,"(0.85,0.9]"
Dh44-R2,0.894122930934208,gut,Dh44-R2,Dh44-R2,FBgn0033744,FBgn0033744,CG12370,2R,12487986,12474424,1,Diuretic hormone 44 receptor 2,"(0.85,0.9]"
Dhc1,0.976099244223939,antenna,Dhc1,CG9492,FBgn0287844,FBgn0287844,CG9492,3R,9674643,9651179,-1,Dynein heavy chain 1,"(0.95,1]"
Dhc16F,0.972389421278596,testis,Dhc16F,Dhc16F,FBgn0283476,FBgn0283476,CG7092,X,18078472,18064483,1,Dynein heavy chain at 16F,"(0.95,1]"
Dhc36C,0.893834526317644,testis,Dhc36C,Dhc36C,FBgn0013810,FBgn0013810,CG5526,2L,17525515,17501401,1,Dynein heavy chain at 36C,"(0.85,0.9]"
Dhc62B,0.892891596678898,testis,Dhc62B,Dhc62B,FBgn0013811,FBgn0013811,CG15804,3L,1771758,1759172,-1,Dynein heavy chain at 62B,"(0.85,0.9]"
Dhc64C,0.467769426903063,malpighian.tubule,Dhc64C,Dhc64C,FBgn0261797,FBgn0261797,CG7507,3L,4825687,4807368,-1,Dynein heavy chain 64C,"(0.45,0.5]"
Dhc93AB,0.964574839740346,antenna,Dhc93AB,Dhc93AB,FBgn0013812,FBgn0013812,CG3723,3R,21042499,21024580,-1,Dynein heavy chain at 93AB,"(0.95,1]"
Dhc98D,0.979036431854835,testis,Dhc98D,Dhc98D,FBgn0013813,FBgn0013813,CG1842,3R,28519398,28486953,1,Dynein heavy chain at 89D,"(0.95,1]"
dhd,0.915399207479736,trachea,dhd,dhd,FBgn0011761,FBgn0011761,CG4193,X,5313125,5312171,1,deadhead,"(0.9,0.95]"
Dhdds,0.603325082277241,trachea,Dhdds,CG10778,FBgn0029980,FBgn0029980,CG10778,X,7933351,7931745,-1,Dehydrodolichyl diphosphate synthase subunit,"(0.6,0.65]"
Dhfr,0.718347815400805,ovary,Dhfr,Dhfr,FBgn0004087,FBgn0004087,CG14887,3R,16481878,16481167,1,Dihydrofolate reductase,"(0.7,0.75]"
Dhit,0.669899293019897,wing,Dhit,Dhit,FBgn0028743,FBgn0028743,CG5036,2R,17800677,17792870,1,Double hit,"(0.65,0.7]"
Dhod,0.893325608149953,testis,Dhod,Dhod,FBgn0000447,FBgn0000447,CG9741,3R,8652916,8651391,-1,Dihydroorotate dehydrogenase,"(0.85,0.9]"
DhpD,0.672880695612286,fat.body,DhpD,DhpD,FBgn0261436,FBgn0261436,CG18143,3R,4229238,4227387,-1,Dihydropterin deaminase,"(0.65,0.7]"
Dhpr,0.527279178277738,ovary,Dhpr,Dhpr,FBgn0035964,FBgn0035964,CG4665,3L,9135916,9134560,1,Dihydropteridine reductase,"(0.5,0.55]"
Dhps,0.774032254091718,ovary,Dhps,CG8005,FBgn0035854,FBgn0035854,CG8005,3L,8199491,8198207,1,Deoxyhypusine synthase,"(0.75,0.8]"
Dhrs4,0.625125476124558,male.reproductive.glands,Dhrs4,CG10672,FBgn0035588,FBgn0035588,CG10672,3L,5141646,5140440,-1,Dehydrogenase/reductase 4,"(0.6,0.65]"
Dhx15,0.556956919870697,testis,Dhx15,Dhx15,FBgn0033160,FBgn0033160,CG11107,2R,7391023,7387187,1,DEAH-box helicase 15,"(0.55,0.6]"
dia,0.682172635767157,malpighian.tubule,dia,dia,FBgn0011202,FBgn0011202,CG1768,2L,20768053,20758144,1,diaphanous,"(0.65,0.7]"
Diap1,0.3065599200757,heart,Diap1,Diap1,FBgn0260635,FBgn0260635,CG12284,3L,16051034,16038410,-1,Death-associated inhibitor of apoptosis 1,"(0.3,0.35]"
Diap2,0.556156910563482,testis,Diap2,Diap2,FBgn0015247,FBgn0015247,CG8293,2R,15934825,15932170,-1,Death-associated inhibitor of apoptosis 2,"(0.55,0.6]"
dib,0.930903962588557,ovary,dib,dib,FBgn0000449,FBgn0000449,CG12028,3L,4064551,4062292,1,disembodied,"(0.9,0.95]"
Dic1,0.691243573813522,oenocyte,Dic1,Dic1,FBgn0027610,FBgn0027610,CG8790,3R,13369278,13364938,1,Dicarboxylate carrier 1,"(0.65,0.7]"
Dic2,0.994907413288131,testis,Dic2,Dic2,FBgn0038797,FBgn0038797,CG4323,3R,20501427,20499992,-1,Dicarboxylate carrier 2,"(0.95,1]"
Dic3,0.995405733114542,testis,Dic3,Dic3,FBgn0033248,FBgn0033248,CG11196,2R,7994968,7993798,-1,Dicarboxylate carrier 3,"(0.95,1]"
Dic4,0.99458419424766,testis,Dic4,Dic4,FBgn0036808,FBgn0036808,CG18363,3L,18698412,18696402,-1,Dicarboxylate carrier 4,"(0.95,1]"
Dic61B,0.942868401611691,testis,Dic61B,Dic61B,FBgn0263988,FBgn0263988,CG7051,3L,152589,149679,-1,Dynein intermediate chain at 61B,"(0.9,0.95]"
didum,0.617187606646444,gut,didum,didum,FBgn0261397,FBgn0261397,CG2146,2R,7508625,7500147,1,dilute class unconventional myosin,"(0.6,0.65]"
Diedel,0.967720696287451,fat.body,Diedel,Diedel,FBgn0039666,FBgn0039666,CG11501,3R,29494267,29493852,1,Diedel,"(0.95,1]"
Diedel2,0.959522019361817,fat.body,Diedel2,Diedel2,FBgn0262873,FBgn0262873,CG43228,3R,29608854,29608477,1,Diedel 2,"(0.95,1]"
Diedel3,0.931755343371948,gut,Diedel3,Diedel3,FBgn0085358,FBgn0085358,CG34329,X,19053160,19050442,1,Diedel 3,"(0.9,0.95]"
Dif,0.625292731754753,fat.body,Dif,Dif,FBgn0011274,FBgn0011274,CG6794,2L,17433161,17413248,-1,Dorsal-related immunity factor,"(0.6,0.65]"
dikar,0.433859907680111,malpighian.tubule,dikar,dikar,FBgn0261934,FBgn0261934,CG42799,3L,6743164,6728800,-1,dikar,"(0.4,0.45]"
dila,0.82006683426756,wing,dila,dila,FBgn0033447,FBgn0033447,CG1625,2R,9827206,9823082,-1,dilatory,"(0.8,0.85]"
Dim1,0.812140778525797,testis,Dim1,Dim1,FBgn0031601,FBgn0031601,CG3058,2L,4403955,4403251,1,Dim1,"(0.8,0.85]"
dimm,0.877700572685596,fat.body,dimm,dimm,FBgn0023091,FBgn0023091,CG8667,2L,21342155,21331756,1,dimmed,"(0.85,0.9]"
dind,0.444981125366078,ovary,dind,dind,FBgn0286828,FBgn0286828,CG7705,3R,18677539,18674626,-1,diamond,"(0.4,0.45]"
DIP-alpha,0.532386652477579,ovary,DIP-alpha,DIP-alpha,FBgn0052791,FBgn0052791,CG32791,X,3571649,3507245,-1,Dpr-interacting protein alpha,"(0.5,0.55]"
Dip-B,0.767186801190335,trachea,Dip-B,Dip-B,FBgn0000454,FBgn0000454,CG9285,3R,13785676,13782288,1,Dipeptidase B,"(0.75,0.8]"
DIP-beta,0.797785537889028,head,DIP-beta,DIP-beta,FBgn0259245,FBgn0259245,CG42343,X,21457738,21422115,-1,Dpr-interacting protein beta,"(0.75,0.8]"
Dip-C,0.622335764343211,testis,Dip-C,Dip-C,FBgn0000455,FBgn0000455,CG5663,3R,12413759,12411809,-1,Dipeptidase C,"(0.6,0.65]"
DIP-delta,0.900657519507038,testis,DIP-delta,DIP-delta,FBgn0085420,FBgn0085420,CG34391,3L,5442399,5424109,1,Dpr-interacting protein delta,"(0.9,0.95]"
DIP-epsilon,0.911851918829009,fat.body,DIP-epsilon,DIP-epsilon,FBgn0259714,FBgn0259714,CG42368,2L,6411326,6377771,-1,Dpr-interacting protein epsilon,"(0.9,0.95]"
DIP-eta,0.917966316108381,wing,DIP-eta,DIP-eta,FBgn0031725,FBgn0031725,CG14010,2L,5617946,5601723,-1,Dpr-interacting protein eta,"(0.9,0.95]"
DIP-gamma,0.879522448771617,head,DIP-gamma,DIP-gamma,FBgn0039617,FBgn0039617,CG14521,3R,28970372,28925004,-1,Dpr-interacting protein gamma,"(0.85,0.9]"
DIP-iota,0.894752928380611,ovary,DIP-iota,DIP-iota,FBgn0031837,FBgn0031837,CG11320,2L,6621700,6617134,-1,Dpr-interacting protein iota,"(0.85,0.9]"
DIP-kappa,0.70079846669315,wing,DIP-kappa,DIP-kappa,FBgn0051814,FBgn0051814,CG31814,2L,13717320,13676860,-1,Dpr-interacting protein kappa,"(0.7,0.75]"
DIP-lambda,0.404216602498567,antenna,DIP-lambda,DIP-lambda,FBgn0267428,FBgn0267428,CG45781,2R,705848,326768,1,Dpr-interacting protein lambda,"(0.4,0.45]"
DIP-theta,0.840899352094408,testis,DIP-theta,DIP-theta,FBgn0051646,FBgn0051646,CG31646,2L,5658560,5626291,-1,Dpr-interacting protein theta,"(0.8,0.85]"
DIP-zeta,0.921443309736639,testis,DIP-zeta,DIP-zeta,FBgn0051708,FBgn0051708,CG31708,2L,9071164,9051631,-1,Dpr-interacting protein zeta,"(0.9,0.95]"
DIP1,0.392137498366329,malpighian.tubule,DIP1,DIP1,FBgn0024807,FBgn0024807,CG17686,X,21630148,21624796,-1,DISCO Interacting Protein 1,"(0.35,0.4]"
DIP2,0.396923813539694,testis,DIP2,DIP2,FBgn0024806,FBgn0024806,CG7020,3L,257954,250229,-1,DISCO Interacting Protein 2,"(0.35,0.4]"
Dis3,0.746041787293567,oenocyte,Dis3,Dis3,FBgn0039183,FBgn0039183,CG6413,3R,24337248,24333433,1,Dis3,"(0.7,0.75]"
Dis3l2,0.590855034561105,testis,Dis3l2,Dis3l2,FBgn0035111,FBgn0035111,CG16940,3L,216479,212709,1,Dis3 like 3'-5' exoribonuclease 2,"(0.55,0.6]"
disco,0.866157673980978,antenna,disco,disco,FBgn0000459,FBgn0000459,CG9908,X,16216750,16210598,-1,disconnected,"(0.85,0.9]"
disco-r,0.899127592609015,antenna,disco-r,disco-r,FBgn0285879,FBgn0285879,CG32577,X,16148977,16118067,-1,disco-related,"(0.85,0.9]"
disp,0.558025475353821,trachea,disp,disp,FBgn0029088,FBgn0029088,CG2019,3R,5856311,5849697,-1,dispatched,"(0.55,0.6]"
dj,0.989021824478027,testis,dj,dj,FBgn0019828,FBgn0019828,CG1980,3R,7060524,7059315,1,don juan,"(0.95,1]"
DJ-1alpha,0.947414158036834,testis,DJ-1alpha,DJ-1alpha,FBgn0033885,FBgn0033885,CG6646,2R,13943377,13942534,-1,DJ-1alpha,"(0.9,0.95]"
dj-1beta,0.744703316708007,testis,dj-1beta,dj-1beta,FBgn0039802,FBgn0039802,CG1349,3R,30807978,30807117,1,dj-1beta,"(0.7,0.75]"
djl,0.99174621485756,testis,djl,djl,FBgn0037463,FBgn0037463,CG1984,3R,7061919,7060767,1,don juan like,"(0.95,1]"
dl,0.542782850567022,gut,dl,dl,FBgn0260632,FBgn0260632,CG6667,2L,17450364,17436830,-1,dorsal,"(0.5,0.55]"
Dl,0.778656854637435,ovary,Dl,Dl,FBgn0000463,FBgn0000463,CG3619,3R,19326217,19302731,-1,Delta,"(0.75,0.8]"
