ensembl_gene_id,rnorvegicus_homolog_ensembl_gene,rnorvegicus_homolog_dn,rnorvegicus_homolog_ds,rnorvegicus_homolog_orthology_type,rnorvegicus_homolog_orthology_confidence
ENSMUSG00000031985,ENSRNOG00000019205,0.0292,0.2337,ortholog_one2one,1
ENSMUSG00000030117,ENSRNOG00000015331,0.0779,0.2077,ortholog_one2one,1
ENSMUSG00000006218,ENSRNOG00000023008,0.0299,0.1693,ortholog_one2one,1
ENSMUSG00000109061,ENSRNOG00000001047,0.0031,0.1752,ortholog_one2many,1
ENSMUSG00000056204,ENSRNOG00000019639,0.0067,0.3939,ortholog_one2one,1
ENSMUSG00000002980,ENSRNOG00000029399,0.0386,0.2162,ortholog_one2one,1
ENSMUSG00000046456,ENSRNOG00000028273,0.0587,0.1184,ortholog_one2one,1
ENSMUSG00000049015,ENSRNOG00000059135,0.037,0.206,ortholog_one2one,1
ENSMUSG00000020659,ENSRNOG00000007253,0.0029,0.1657,ortholog_one2one,1
ENSMUSG00000019970,ENSRNOG00000011815,0.0172,0.314,ortholog_one2one,1
ENSMUSG00000091248,ENSRNOG00000049011,0.8367,0.978,ortholog_one2one,0
ENSMUSG00000003410,ENSRNOG00000013752,0,0,ortholog_one2one,1
ENSMUSG00000091594,ENSRNOG00000056555,0.1651,0.452,ortholog_one2many,0
ENSMUSG00000063683,ENSRNOG00000012142,0.0683,0.1656,ortholog_one2one,0
ENSMUSG00000035595,ENSRNOG00000016193,0.2928,0.7657,ortholog_one2one,0
ENSMUSG00000053897,ENSRNOG00000012508,0.0216,0.2046,ortholog_one2one,1
ENSMUSG00000022391,ENSRNOG00000031789,0.0143,0.1966,ortholog_one2one,1
ENSMUSG00000035390,ENSRNOG00000017673,0.0018,0.0987,ortholog_one2one,1
ENSMUSG00000042302,ENSRNOG00000008917,0.0333,0.2148,ortholog_one2one,1
ENSMUSG00000020593,ENSRNOG00000004377,0.0171,0.1812,ortholog_one2one,1
ENSMUSG00000030413,ENSRNOG00000013395,0.0841,0.1958,ortholog_one2one,1
ENSMUSG00000032845,ENSRNOG00000017421,0.118,0.1793,ortholog_one2one,0
ENSMUSG00000034135,ENSRNOG00000045931,0.0176,0.1529,ortholog_one2one,1
ENSMUSG00000050315,ENSRNOG00000014867,0.0394,0.1693,ortholog_one2one,1
ENSMUSG00000024847,ENSRNOG00000022289,0.017,0.2629,ortholog_one2one,1
ENSMUSG00000025014,ENSRNOG00000013615,0.0463,0.2044,ortholog_one2one,1
ENSMUSG00000066839,ENSRNOG00000014128,0.0504,0.17,ortholog_one2one,1
ENSMUSG00000032726,ENSRNOG00000030155,0.0161,0.1858,ortholog_one2one,1
ENSMUSG00000057894,ENSRNOG00000019376,0.0273,0.1653,ortholog_one2one,1
ENSMUSG00000072605,ENSRNOG00000039141,0.4672,0.7204,ortholog_many2many,0
ENSMUSG00000044149,ENSRNOG00000061989,0.0239,0.2201,ortholog_one2many,0
ENSMUSG00000044149,ENSRNOG00000052347,0.0279,0.2427,ortholog_one2many,0
ENSMUSG00000048373,ENSRNOG00000003095,0.0776,0.1854,ortholog_one2one,1
ENSMUSG00000028211,ENSRNOG00000007964,0.0151,0.1284,ortholog_one2one,1
ENSMUSG00000031523,ENSRNOG00000010780,0.0277,0.3764,ortholog_one2one,0
ENSMUSG00000006717,ENSRNOG00000018415,0.0203,0.3674,ortholog_one2one,1
ENSMUSG00000051727,ENSRNOG00000012494,0.1365,0.5855,ortholog_one2one,0
ENSMUSG00000031984,ENSRNOG00000019169,0.1139,0.1988,ortholog_one2one,0
ENSMUSG00000033106,ENSRNOG00000020049,0.0346,0.1577,ortholog_one2one,1
ENSMUSG00000042515,ENSRNOG00000030475,0.0452,0.2186,ortholog_one2one,1
ENSMUSG00000039081,ENSRNOG00000014237,0.0051,0.135,ortholog_one2one,1
ENSMUSG00000118504,ENSRNOG00000017758,0.0037,0.2176,ortholog_one2many,1
ENSMUSG00000037661,ENSRNOG00000009487,0.0956,0.2549,ortholog_one2one,1
ENSMUSG00000037257,ENSRNOG00000008424,0.0266,0.134,ortholog_one2one,1
ENSMUSG00000027709,ENSRNOG00000013293,0.0237,0.2254,ortholog_one2one,1
ENSMUSG00000062859,ENSRNOG00000000499,0.0536,0.3456,ortholog_one2one,1
ENSMUSG00000000889,ENSRNOG00000006641,0.0608,0.2645,ortholog_one2one,1
ENSMUSG00000028179,ENSRNOG00000057089,0.0367,0.2164,ortholog_one2many,0
ENSMUSG00000028179,ENSRNOG00000010658,0.0376,0.1957,ortholog_one2many,1
ENSMUSG00000032278,ENSRNOG00000014164,0.0108,0.1576,ortholog_one2one,1
ENSMUSG00000030056,ENSRNOG00000010021,0.0033,0.2542,ortholog_one2one,1
ENSMUSG00000018820,ENSRNOG00000014903,0.0276,0.2378,ortholog_one2one,1
ENSMUSG00000022089,ENSRNOG00000018023,0.0109,0.2,ortholog_one2one,1
ENSMUSG00000050379,ENSRNOG00000043182,0.0089,0.1471,ortholog_one2one,1
ENSMUSG00000091933,ENSRNOG00000052999,0.5263,0.4187,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000050134,0.5375,0.7668,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000059734,0.5225,0.4628,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000032131,0.4613,0.5092,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000054246,0.5184,0.4175,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000049674,0.42,0.4916,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000039860,0.4511,0.9087,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000047982,0.5652,0.6392,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000042971,0.4686,0.5114,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000045837,0.5407,0.6469,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000046751,0.5587,0.82,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000058276,0.5123,0.5034,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000033874,0.4962,0.8753,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000047845,0.5364,0.6136,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000051666,0.5474,0.4233,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000026262,0.5836,0.6034,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000057212,0.5253,0.5593,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000049312,0.5433,0.7665,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000046212,0.5323,0.5305,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000048976,0.5418,0.8045,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000060995,0.5301,0.4784,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000050034,0.559,0.8037,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000049468,0.5459,0.5612,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000058517,0.5082,0.5329,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000055892,0.556,0.3883,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000048796,0.568,0.6372,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000053751,0.4959,0.4902,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000060419,0.523,0.47,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000029323,0.5309,0.7369,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000060719,0.5357,0.4581,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000050237,0.5363,0.5847,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000055757,0.5577,0.7734,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000049890,0.5363,0.9459,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000052028,0.5266,0.41,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000058047,0.5317,0.6497,ortholog_many2many,0
ENSMUSG00000091933,ENSRNOG00000061644,0.474,0.5394,ortholog_many2many,0
ENSMUSG00000035696,ENSRNOG00000013956,0.0057,0.141,ortholog_one2one,1
ENSMUSG00000039745,ENSRNOG00000022189,0.0251,0.1773,ortholog_one2one,1
ENSMUSG00000093969,ENSRNOG00000049065,0.0883,0.1052,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000047078,0.1052,0.1556,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000048565,0.1051,0.1441,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000047338,0.1051,0.1442,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000061532,0.0807,0.1143,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000050432,0.0905,0.1018,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000054808,0.1052,0.1556,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000046052,0.0922,0.1253,ortholog_many2many,0
ENSMUSG00000093969,ENSRNOG00000057267,0.0922,0.1253,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000052999,0.5194,0.513,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000050134,0.5072,0.845,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000059734,0.539,0.4697,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000032131,0.4647,0.5087,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000054246,0.5117,0.5133,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000049674,0.4112,0.5022,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000039860,0.4635,0.7938,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000047982,0.5627,0.6609,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000042971,0.4539,0.5758,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000045837,0.536,0.6557,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000046751,0.5622,0.7947,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000058276,0.5056,0.6107,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000033874,0.5078,0.8634,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000047845,0.5042,0.7579,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000051666,0.5409,0.5179,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000026262,0.5986,0.5266,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000057212,0.5167,0.633,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000049312,0.5496,0.7809,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000046212,0.5022,0.6143,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000048976,0.5466,0.7707,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000060995,0.5225,0.5811,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000050034,0.5613,0.7416,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000049468,0.5181,0.6306,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000058517,0.5014,0.6408,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000055892,0.5399,0.4803,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000048796,0.5261,0.7905,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000049187,0.5575,0.9242,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000053751,0.4894,0.5512,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000060419,0.5174,0.5396,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000029323,0.5274,0.7215,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000060719,0.5285,0.5596,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000050237,0.5151,0.6728,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000055757,0.5503,0.8573,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000049890,0.5231,0.8847,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000052028,0.5204,0.5025,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000058047,0.4977,0.7482,ortholog_many2many,0
ENSMUSG00000095710,ENSRNOG00000061644,0.4604,0.5967,ortholog_many2many,0
ENSMUSG00000073471,ENSRNOG00000018762,0.1481,0.2936,ortholog_one2many,0
ENSMUSG00000028796,ENSRNOG00000006004,0.0347,0.1253,ortholog_one2one,1
ENSMUSG00000095370,ENSRNOG00000050053,0.0971,0.1504,ortholog_many2many,0
ENSMUSG00000095370,ENSRNOG00000047808,0.1015,0.1516,ortholog_many2many,0
ENSMUSG00000095370,ENSRNOG00000046356,0.1115,0.1667,ortholog_many2many,0
ENSMUSG00000095370,ENSRNOG00000049830,0.1115,0.1667,ortholog_many2many,0
ENSMUSG00000095370,ENSRNOG00000048203,0.1115,0.1667,ortholog_many2many,0
ENSMUSG00000039157,ENSRNOG00000050834,0.0102,0.1903,ortholog_one2one,1
ENSMUSG00000105080,ENSRNOG00000056892,0.1045,0.1821,ortholog_one2many,0
ENSMUSG00000061758,ENSRNOG00000009734,0.0401,0.1747,ortholog_one2many,1
ENSMUSG00000061758,ENSRNOG00000027433,0.0368,0.1853,ortholog_one2many,1
ENSMUSG00000096038,ENSRNOG00000055238,0.1287,0.1842,ortholog_one2many,0
ENSMUSG00000004961,ENSRNOG00000018217,0.0084,0.1336,ortholog_one2one,1
ENSMUSG00000021930,ENSRNOG00000015095,0,0,ortholog_one2one,1
ENSMUSG00000024842,ENSRNOG00000022044,0.0374,0.2069,ortholog_one2one,1
ENSMUSG00000022227,ENSRNOG00000031792,0.1599,0.2959,ortholog_one2many,0
ENSMUSG00000022227,ENSRNOG00000020625,0.1219,0.2382,ortholog_one2many,0
ENSMUSG00000022227,ENSRNOG00000060405,0.2094,0.3714,ortholog_one2many,0
ENSMUSG00000022227,ENSRNOG00000031304,0.1666,0.2611,ortholog_one2many,0
ENSMUSG00000033712,ENSRNOG00000018295,0.0102,0.1228,ortholog_one2one,1
ENSMUSG00000033918,ENSRNOG00000023271,0.0228,0.1709,ortholog_one2one,1
ENSMUSG00000076822,ENSRNOG00000048670,0.0846,0.1881,ortholog_many2many,0
ENSMUSG00000076822,ENSRNOG00000060250,0.2855,0.2756,ortholog_many2many,0
ENSMUSG00000076822,ENSRNOG00000046292,0.0846,0.1881,ortholog_many2many,0
ENSMUSG00000076822,ENSRNOG00000046976,0.0846,0.1881,ortholog_many2many,0
ENSMUSG00000076822,ENSRNOG00000050388,0.075,0.1918,ortholog_many2many,0
ENSMUSG00000076823,ENSRNOG00000055238,0.1215,0.2708,ortholog_one2many,0
ENSMUSG00000031449,ENSRNOG00000018543,0.0235,0.2822,ortholog_one2one,1
ENSMUSG00000076824,ENSRNOG00000055402,0.1456,0.0966,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000049928,0.1088,0.1548,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000061833,0.1291,0.0893,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000059022,0.1029,0.0992,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000053459,0.1267,0.0794,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000049482,0.1023,0.12,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000054909,0.1143,0.117,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000051728,0.1023,0.12,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000053359,0.113,0.089,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000057857,0.1088,0.1548,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000054992,0.1494,0.1457,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000049030,0.1221,0.0917,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000050394,0.1267,0.0794,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000046417,0.1267,0.0794,ortholog_many2many,0
ENSMUSG00000076824,ENSRNOG00000048707,0.1043,0.0823,ortholog_many2many,0
ENSMUSG00000097148,ENSRNOG00000018630,0.0134,0.1992,ortholog_many2many,0
ENSMUSG00000097148,ENSRNOG00000030963,0.0147,0.2007,ortholog_many2many,0
ENSMUSG00000097148,ENSRNOG00000033057,0.0175,0.1993,ortholog_many2many,1
ENSMUSG00000096417,ENSRNOG00000049670,0.1199,0.2615,ortholog_one2many,0
ENSMUSG00000044724,ENSRNOG00000021912,0.0497,0.1428,ortholog_one2one,1
ENSMUSG00000032402,ENSRNOG00000008620,0,0,ortholog_one2one,1
ENSMUSG00000018417,ENSRNOG00000048152,0.0061,0.1763,ortholog_one2one,1
ENSMUSG00000039835,ENSRNOG00000060603,0.0552,0.1954,ortholog_one2one,1
ENSMUSG00000031906,ENSRNOG00000000257,0.0202,0.2076,ortholog_one2one,1
ENSMUSG00000062995,ENSRNOG00000008628,0.0233,0.2008,ortholog_one2one,1
ENSMUSG00000033450,ENSRNOG00000018915,0.0599,0.2145,ortholog_one2many,1
ENSMUSG00000096188,ENSRNOG00000011009,0.0111,0.1906,ortholog_one2one,1
ENSMUSG00000026662,ENSRNOG00000018125,0.0024,0.2281,ortholog_one2one,1
ENSMUSG00000064127,ENSRNOG00000003792,0.0074,0.1046,ortholog_one2one,1
ENSMUSG00000003062,ENSRNOG00000052429,0.0553,0.2212,ortholog_one2one,1
ENSMUSG00000027954,ENSRNOG00000020573,0.0244,0.1464,ortholog_one2one,1
ENSMUSG00000031698,ENSRNOG00000017546,0.0581,0.1652,ortholog_one2one,1
ENSMUSG00000060098,ENSRNOG00000000258,0.028,0.223,ortholog_one2one,1
ENSMUSG00000070870,ENSRNOG00000032869,0.0181,0.2142,ortholog_one2many,0
ENSMUSG00000033111,ENSRNOG00000039871,0.0878,0.1939,ortholog_one2many,1
ENSMUSG00000021725,ENSRNOG00000010824,0.0046,0.1486,ortholog_one2one,1
ENSMUSG00000027824,ENSRNOG00000010268,0.0414,0.2107,ortholog_one2one,1
ENSMUSG00000030055,ENSRNOG00000037768,0.002,0.2664,ortholog_one2one,1
ENSMUSG00000067299,ENSRNOG00000032219,0.0066,0.3479,ortholog_one2one,1
ENSMUSG00000096908,ENSRNOG00000043089,0.0774,0.2632,ortholog_many2many,0
ENSMUSG00000096908,ENSRNOG00000052843,0.0848,0.2082,ortholog_many2many,0
ENSMUSG00000096908,ENSRNOG00000059001,0.0793,0.1824,ortholog_many2many,0
ENSMUSG00000096908,ENSRNOG00000042119,0.073,0.2436,ortholog_many2many,0
ENSMUSG00000096908,ENSRNOG00000053791,0.096,0.3295,ortholog_many2many,0
ENSMUSG00000096908,ENSRNOG00000033801,0.0774,0.2632,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000052999,0.5151,0.4513,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000050134,0.4925,0.5756,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000059734,0.5254,0.422,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000032131,0.4559,0.4811,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000054246,0.5074,0.4511,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000049674,0.4142,0.4653,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000039860,0.4522,0.8666,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000047982,0.5542,0.6139,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000042971,0.4499,0.5074,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000045837,0.5394,0.6131,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000046751,0.5467,0.7324,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000058276,0.5013,0.5407,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000033874,0.5129,0.7702,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000047845,0.4513,0.4794,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000051666,0.5361,0.4562,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000026262,0.5686,0.5531,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000057212,0.5127,0.6039,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000049312,0.5472,0.7146,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000046212,0.4792,0.4264,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000048976,0.5387,0.6988,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000060995,0.518,0.5162,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000050034,0.5496,0.7218,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000049468,0.4943,0.4608,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000058517,0.4968,0.5721,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000055892,0.5449,0.4168,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000048796,0.4749,0.4363,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000047861,0.5649,0.9154,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000053751,0.4849,0.4851,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000060419,0.5125,0.5089,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000029323,0.5202,0.6534,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000060719,0.5237,0.4947,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000050237,0.507,0.4893,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000055757,0.5453,0.7626,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000049890,0.5434,0.8247,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000052028,0.5156,0.4417,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000058047,0.4846,0.5313,ortholog_many2many,0
ENSMUSG00000094025,ENSRNOG00000061644,0.4562,0.5306,ortholog_many2many,0
ENSMUSG00000031527,ENSRNOG00000011448,0.0226,0.2811,ortholog_one2one,1
ENSMUSG00000040118,ENSRNOG00000033531,0.0035,0.1793,ortholog_one2one,1
ENSMUSG00000031848,ENSRNOG00000019572,0,0,ortholog_one2one,1
ENSMUSG00000039131,ENSRNOG00000042152,0.0183,0.2258,ortholog_one2one,1
ENSMUSG00000022139,ENSRNOG00000010737,0,0,ortholog_one2one,1
ENSMUSG00000002031,ENSRNOG00000013919,0.0073,0.2611,ortholog_one2one,1
ENSMUSG00000042514,ENSRNOG00000015418,0.0015,0.1286,ortholog_one2one,1
ENSMUSG00000021823,ENSRNOG00000010765,0.0022,0.1794,ortholog_one2one,1
ENSMUSG00000049904,ENSRNOG00000009220,0.0391,0.3285,ortholog_one2one,1
ENSMUSG00000031729,ENSRNOG00000015144,0.0107,0.185,ortholog_one2one,1
ENSMUSG00000032066,ENSRNOG00000038746,0.0386,0.2049,ortholog_one2one,1
ENSMUSG00000091215,ENSRNOG00000049600,0.0798,0.1229,ortholog_one2one,1
ENSMUSG00000034891,ENSRNOG00000018039,0.0082,0.1476,ortholog_one2one,1
ENSMUSG00000051257,ENSRNOG00000037610,0.199,0.2722,ortholog_one2one,0
ENSMUSG00000026810,ENSRNOG00000049110,0.0127,0.1711,ortholog_one2one,1
ENSMUSG00000033965,ENSRNOG00000002832,0.0043,0.1024,ortholog_one2one,1
ENSMUSG00000032099,ENSRNOG00000039447,0.406,0.3343,ortholog_one2one,0
ENSMUSG00000063777,ENSRNOG00000053382,0.0577,0.2661,ortholog_one2one,1
ENSMUSG00000024790,ENSRNOG00000021003,0.0626,0.2686,ortholog_one2one,1
ENSMUSG00000032065,ENSRNOG00000049470,0.0255,0.1109,ortholog_one2one,1
ENSMUSG00000027828,ENSRNOG00000011148,0,0,ortholog_one2one,0
ENSMUSG00000050555,ENSRNOG00000012980,0.0492,0.2412,ortholog_one2one,1
ENSMUSG00000026976,ENSRNOG00000026203,0.0092,0.1223,ortholog_one2one,1
ENSMUSG00000021824,ENSRNOG00000011461,0.0022,0.1641,ortholog_one2one,1
ENSMUSG00000048827,ENSRNOG00000052310,0.0948,0.205,ortholog_one2one,1
ENSMUSG00000006024,ENSRNOG00000001494,0.0029,0.1325,ortholog_one2one,1
ENSMUSG00000030061,ENSRNOG00000006221,0.001,0.1445,ortholog_one2one,1
ENSMUSG00000092225,ENSRNOG00000056555,0.1473,0.221,ortholog_one2many,0
ENSMUSG00000039217,ENSRNOG00000009848,0.0584,0.2081,ortholog_one2one,1
ENSMUSG00000023826,ENSRNOG00000055547,0.0294,0.2303,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000033640,0.1719,0.3822,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000031349,0.1948,0.365,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000022950,0.1671,0.321,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000031161,0.1661,0.3406,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000030647,0.1767,0.307,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000022376,0.1524,0.2978,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000042103,0.1563,0.3621,ortholog_one2many,0
ENSMUSG00000046323,ENSRNOG00000033572,0.162,0.327,ortholog_one2many,0
ENSMUSG00000046854,ENSRNOG00000048676,0.1017,0.2428,ortholog_one2one,0
ENSMUSG00000032103,ENSRNOG00000012994,0.0338,0.1967,ortholog_one2one,1
ENSMUSG00000071361,ENSRNOG00000024785,0.2432,0.2675,ortholog_one2many,0
ENSMUSG00000050121,ENSRNOG00000022386,0.0433,0.2351,ortholog_one2one,1
ENSMUSG00000026750,ENSRNOG00000011732,0.0253,0.1595,ortholog_one2one,1
ENSMUSG00000033287,ENSRNOG00000000231,0.0581,0.3893,ortholog_one2one,1
ENSMUSG00000005417,ENSRNOG00000003226,0.0169,0.1073,ortholog_one2one,0
ENSMUSG00000071723,ENSRNOG00000048817,0.0142,0.1358,ortholog_one2one,1
ENSMUSG00000030560,ENSRNOG00000016496,0.0522,0.1516,ortholog_one2one,1
ENSMUSG00000091733,ENSRNOG00000039141,0.3957,0.8846,ortholog_many2many,0
ENSMUSG00000074452,ENSRNOG00000033981,0.094,0.1693,ortholog_one2one,0
ENSMUSG00000030539,ENSRNOG00000025167,0.0589,0.213,ortholog_one2one,1
ENSMUSG00000095304,ENSRNOG00000011263,0.0687,0.1669,ortholog_one2many,1
ENSMUSG00000071076,ENSRNOG00000019568,0.0012,0.1105,ortholog_one2one,1
ENSMUSG00000057497,ENSRNOG00000016273,0.0121,0.1671,ortholog_one2one,1
ENSMUSG00000028039,ENSRNOG00000057322,0,0,ortholog_one2one,1
ENSMUSG00000037167,ENSRNOG00000045622,0.0701,0.1232,ortholog_one2one,1
ENSMUSG00000002603,ENSRNOG00000020652,0.0067,0.1562,ortholog_one2one,1
ENSMUSG00000025665,ENSRNOG00000002592,0.0249,0.1907,ortholog_one2one,1
ENSMUSG00000026749,ENSRNOG00000010897,0.0092,0.1472,ortholog_one2one,1
ENSMUSG00000031262,ENSRNOG00000033335,0.0862,0.1747,ortholog_one2one,1
ENSMUSG00000094995,ENSRNOG00000046243,0.0849,0.1423,ortholog_one2one,1
ENSMUSG00000008892,ENSRNOG00000019277,0.0189,0.1353,ortholog_one2one,1
ENSMUSG00000005057,ENSRNOG00000001425,0.0154,0.2509,ortholog_one2one,1
ENSMUSG00000028126,ENSRNOG00000021068,0.0167,0.1636,ortholog_one2one,1
